,geojson,ent_abr,id_dest,nombre
1215,"{""type"":""Point"",""coordinates"":[-102.718726825,21.8468710710001]}",Ags.,7435,"Palacio Municipal Calvillo, Calvillo"
1216,"{""type"":""Point"",""coordinates"":[-102.323005776,22.2294098]}",Ags.,7449,"Palacio Municipal de Rincón de Romos, Rincón de Romos"
1217,"{""type"":""Point"",""coordinates"":[-102.252358158,21.8857815960001]}",Ags.,6675,"INEGI, Centro Asistencial Oficinas Centrales, Aguascalientes"
1218,"{""type"":""Point"",""coordinates"":[-102.285460939,21.8570091190001]}",Ags.,6678,"INEGI, Estacionamiento Poniente Oficinas Centrales, Aguascalientes"
1219,"{""type"":""Point"",""coordinates"":[-102.089493912,22.2385448910001]}",Ags.,7386,"Palacio Municipal Asientos, Asientos"
1220,"{""type"":""Point"",""coordinates"":[-102.299937659,22.366284905]}",Ags.,6767,"Palacio Municipal Cosío, Cosío"
1221,"{""type"":""Point"",""coordinates"":[-102.167097872,22.2242648070001]}",Ags.,8573,"Palacio Municipal de Tepezalá, Tepezalá"
1222,"{""type"":""Point"",""coordinates"":[-102.272425182,22.072407227]}",Ags.,7495,"Palacio Municipal San Francisco de los Romo, San Francisco de los Romo"
1223,"{""type"":""Point"",""coordinates"":[-102.415558233,22.150204011]}",Ags.,7060,"Palacio Municipal San José de Gracia, San José de Gracia"
1224,"{""type"":""Point"",""coordinates"":[-102.276572334,22.1491593390001]}",Ags.,7480,"Presidencia Municipal Pabellón de Arteaga, Pabellón de Arteaga"
1225,"{""type"":""Point"",""coordinates"":[-115.471409011,32.641177279]}",B.C.,6624,"INEGI, Coordinación Estatal Baja California, Mexicali"
1226,"{""type"":""Point"",""coordinates"":[-110.330812652,24.145431457]}",B.C.S.,6528,"INEGI, Coordinación Estatal Baja California Sur, la Paz"
1227,"{""type"":""Point"",""coordinates"":[-110.330648113,24.1451498480001]}",B.C.S.,6530,"INEGI, Almacén Coordinación Estatal Baja California Sur, la Paz"
1228,"{""type"":""Point"",""coordinates"":[-117.016146162,32.5293078230001]}",B.C.,6652,"INEGI, Coordinación Estatal Baja California, Tijuana"
1229,"{""type"":""Point"",""coordinates"":[-116.626029978,32.572540432]}",B.C.,6340,"Palacio Municipal Tecate, Tecate"
1230,"{""type"":""Point"",""coordinates"":[-110.330538491,24.1453206300001]}",B.C.S.,6539,"INEGI, Estacionamiento Coordinación Estatal Baja California Sur, la Paz"
1231,"{""type"":""Point"",""coordinates"":[-117.01891305,32.532769397]}",B.C.,4921,"Ayuntamiento de Tijuana, Tijuana"
1232,"{""type"":""Point"",""coordinates"":[-115.474914138,32.639939365]}",B.C.,5577,"Edificio Municipal de Mexicali, Mexicali"
1233,"{""type"":""Point"",""coordinates"":[-111.67324214,25.0346814660001]}",B.C.S.,12761,"Palacio Municipal de Ciudad Constitución, Comondú"
1234,"{""type"":""Point"",""coordinates"":[-116.59553392,31.807976248]}",B.C.,6121,"Oficinas Gobierno Municipal Ensenada, Ensenada"
1235,"{""type"":""Point"",""coordinates"":[-116.595768594,31.808016104]}",B.C.,6116,"Palacio Municipal Ensenada, Ensenada"
1236,"{""type"":""Point"",""coordinates"":[-115.196342091,32.35597383]}",B.C.,12921,"Ayuntamiento de Mexicali Delegación Municipal Delta, Mexicali"
1237,"{""type"":""Point"",""coordinates"":[-115.474100362,32.6396585890001]}",B.C.,5581,"Edificio Federal de Baja California, Mexicali"
1238,"{""type"":""Point"",""coordinates"":[-115.475489967,32.6412052380001]}",B.C.,5580,"Gobierno del Estado de Baja California, Mexicali"
1239,"{""type"":""Point"",""coordinates"":[-117.054218811,32.362746165]}",B.C.,5171,"Oficinas de Gobierno del Estado en Playas de Rosarito, Playas de Rosarito"
1240,"{""type"":""Point"",""coordinates"":[-117.016433333,32.5304376940001]}",B.C.,4920,"Oficinas de Gobierno del Estado en Tijuana, Tijuana"
1241,"{""type"":""Point"",""coordinates"":[-116.626044255,32.5727498250001]}",B.C.,6339,"Oficinas de Gobierno Municipal Tecate, Tecate"
1242,"{""type"":""Point"",""coordinates"":[-110.306647206,24.1487920320001]}",B.C.S.,12755,"Palacio de Gobierno del Estado, La Paz"
1243,"{""type"":""Point"",""coordinates"":[-110.306611514,24.148762289]}",B.C.S.,12843,"Palacio de Gobierno del Estado, La Paz"
1244,"{""type"":""Point"",""coordinates"":[-111.67324214,25.0346874150001]}",B.C.S.,12869,"Palacio Municipal de Ciudad Constitución, Comondú"
1245,"{""type"":""Point"",""coordinates"":[-111.342349722,26.0107289160001]}",B.C.S.,12771,"Palacio Municipal de Loreto, Loreto"
1246,"{""type"":""Point"",""coordinates"":[-117.054385373,32.3638169220001]}",B.C.,5172,"Palacio Municipal de Playas de Rosarito, Playas de Rosarito"
1247,"{""type"":""Point"",""coordinates"":[-109.694587391,23.061626022]}",B.C.S.,12817,"Palacio Municipal de San José del Cabo, Los Cabos"
1248,"{""type"":""Point"",""coordinates"":[-110.330812652,24.145431457]}",B.C.S.,6528,"INEGI, Coordinación Estatal Baja California Sur, la Paz"
1249,"{""type"":""Point"",""coordinates"":[-110.330648113,24.1451498480001]}",B.C.S.,6530,"INEGI, Almacén Coordinación Estatal Baja California Sur, la Paz"
1250,"{""type"":""Point"",""coordinates"":[-110.330538491,24.1453206300001]}",B.C.S.,6539,"INEGI, Estacionamiento Coordinación Estatal Baja California Sur, la Paz"
1251,"{""type"":""Point"",""coordinates"":[-111.67324214,25.0346814660001]}",B.C.S.,12761,"Palacio Municipal de Ciudad Constitución, Comondú"
1252,"{""type"":""Point"",""coordinates"":[-110.306647206,24.1487920320001]}",B.C.S.,12755,"Palacio de Gobierno del Estado, La Paz"
1253,"{""type"":""Point"",""coordinates"":[-110.306611514,24.148762289]}",B.C.S.,12843,"Palacio de Gobierno del Estado, La Paz"
1254,"{""type"":""Point"",""coordinates"":[-111.67324214,25.0346874150001]}",B.C.S.,12869,"Palacio Municipal de Ciudad Constitución, Comondú"
1255,"{""type"":""Point"",""coordinates"":[-111.342349722,26.0107289160001]}",B.C.S.,12771,"Palacio Municipal de Loreto, Loreto"
1256,"{""type"":""Point"",""coordinates"":[-109.694587391,23.061626022]}",B.C.S.,12817,"Palacio Municipal de San José del Cabo, Los Cabos"
1257,"{""type"":""Point"",""coordinates"":[-90.527627874,19.8533551480001]}",Camp.,6664,"INEGI, Coordinación Estatal Campeche, Campeche"
1258,"{""type"":""Point"",""coordinates"":[-90.524517664,19.0939707430001]}",Camp.,10679,"Junta Municipal de Felipe Carrillo Puerto, Champotón"
1259,"{""type"":""Point"",""coordinates"":[-89.845135911,19.7455943000001]}",Camp.,8577,"H. Ayuntamiento de Hopelchén, Hopelchén"
1260,"{""type"":""Point"",""coordinates"":[-90.225778037,20.0395947480001]}",Camp.,7700,"H. Ayuntamiento de Tenabo, Tenabo"
1261,"{""type"":""Point"",""coordinates"":[-90.5277611239999,19.853307559]}",Camp.,6665,"INEGI, Centro de Información, Campeche"
1262,"{""type"":""Point"",""coordinates"":[-90.68837352,19.6392845240001]}",Camp.,9862,"Junta Municipal de Seybaplaya, Seybaplaya"
1263,"{""type"":""Point"",""coordinates"":[-89.397208744,18.5052124850001]}",Camp.,10922,"H. Ayuntamiento de Calakmul, Calakmul"
1264,"{""type"":""Point"",""coordinates"":[-90.05095327,20.3712674760001]}",Camp.,6889,"Palacio Municipal de Calkiní, Calkiní"
1265,"{""type"":""Point"",""coordinates"":[-90.4797654879999,19.758764215]}",Camp.,28132,"Bloquera del Gobierno del Estado, Campeche"
1266,"{""type"":""Point"",""coordinates"":[-90.731959444,18.6042876490001]}",Camp.,10271,"H. Ayuntamiento de Escárcega, Escárcega"
1267,"{""type"":""Point"",""coordinates"":[-91.1803876439999,18.9744021870001]}",Camp.,10025,"Honorable Junta Municipal de Sabancuy, Carmen"
1268,"{""type"":""Point"",""coordinates"":[-89.748177818,20.00434632]}",Camp.,11297,"Junta Municipal, Bolonchén de Rejón, Hopelchén"
1269,"{""type"":""Point"",""coordinates"":[-90.1805888069999,19.528296077]}",Camp.,9948,"Junta Municipal de Alfredo V. Bonfil, Campeche"
1270,"{""type"":""Point"",""coordinates"":[-90.028240313,20.4425871240001]}",Camp.,6842,"Junta Municipal de Bécal, Calkiní"
1271,"{""type"":""Point"",""coordinates"":[-90.0569562379999,20.3207607350001]}",Camp.,6932,"Junta Municipal de Dzitbalché, Calkiní"
1272,"{""type"":""Point"",""coordinates"":[-90.388105826,19.9270510870001]}",Camp.,8102,"Junta Municipal de Hampolol, Campeche"
1273,"{""type"":""Point"",""coordinates"":[-90.1496302849999,20.401713102]}",Camp.,7582,"Junta Municipal de Nunkiní, Calkiní"
1274,"{""type"":""Point"",""coordinates"":[-90.1173048649999,19.485680137]}",Camp.,9967,"Junta Municipal de Pich, Campeche"
1275,"{""type"":""Point"",""coordinates"":[-90.175237161,20.137745657]}",Camp.,7443,"Junta Municipal de Pomuch, Hecelchakán"
1276,"{""type"":""Point"",""coordinates"":[-90.226036928,19.965416857]}",Camp.,8073,"Junta Municipal de Tinún, Tenabo"
1277,"{""type"":""Point"",""coordinates"":[-90.3172103049999,19.5823035780001]}",Camp.,9941,"Junta Municipal de Tixmucuy, Campeche"
1278,"{""type"":""Point"",""coordinates"":[-90.134531607,20.1768272250001]}",Camp.,7418,"Palacio de Gobierno Municipal de Hecelchakán, Hecelchakán"
1279,"{""type"":""Point"",""coordinates"":[-93.193359702,16.770547605]}",Chis.,6572,"INEGI, Coordinación Estatal Chiapas, Tuxtla Gutiérrez"
1280,"{""type"":""Point"",""coordinates"":[-93.193347567,16.770268494]}",Chis.,6578,"INEGI, Almacén Estatal, Tuxtla Gutiérrez"
1281,"{""type"":""Point"",""coordinates"":[-93.1933677919999,16.7703372610001]}",Chis.,6582,"INEGI, Archivo de Concentración, Tuxtla Gutiérrez"
1282,"{""type"":""Point"",""coordinates"":[-93.1932464399999,16.7707458140001]}",Chis.,6577,"INEGI, Centro de Información, Tuxtla Gutiérrez"
1283,"{""type"":""Point"",""coordinates"":[-106.066142286,28.647360679]}",Chih.,6651,"INEGI, Coordinación Estatal Chihuahua, Chihuahua"
1284,"{""type"":""Point"",""coordinates"":[-106.485183366,31.7463878460001]}",Chih.,4502,"Palacio Municipal de Ciudad Juárez, Juárez"
1285,"{""type"":""Point"",""coordinates"":[-106.441339786,31.7453491140001]}",Chih.,6650,"INEGI, Subdirección de Apoyo a los Proyectos Institucionales, Juárez"
1286,"{""type"":""Point"",""coordinates"":[-106.081204282,28.635294317]}",Chih.,4483,"Ciudad Oficial del Estado de Chihuahua, Chihuahua"
1287,"{""type"":""Point"",""coordinates"":[-105.912017935,28.8376267520001]}",Chih.,4985,"Presidencia Municipal de Aldama, Aldama"
1288,"{""type"":""Point"",""coordinates"":[-106.076284377,28.6367797070001]}",Chih.,1457,"Palacio Municipal de Chihuahua, Chihuahua"
1289,"{""type"":""Point"",""coordinates"":[-106.073224293,28.638982608]}",Chih.,4512,"Palacio de Gobierno de Chihuahua, Chihuahua"
1290,"{""type"":""Point"",""coordinates"":[-105.527198177,28.064434697]}",Chih.,80717,"Vivero Frutícola de Gobierno del Estado, Delicias"
1291,"{""type"":""Point"",""coordinates"":[-100.966189927,25.457855153]}",Coah.,6282,"INEGI, Coordinación Estatal de Saltillo Coahuila., Saltillo"
1292,"{""type"":""Point"",""coordinates"":[-103.448335341,25.5465693200001]}",Coah.,6471,"INEGI, Oficina Local Torreón, Torreón"
1293,"{""type"":""Point"",""coordinates"":[-101.427699952,26.903943547]}",Coah.,4578,"INEGI, Oficina Local Monclova, Monclova"
1294,"{""type"":""Point"",""coordinates"":[-100.512950948,28.697387592]}",Coah.,6140,"INEGI, Oficina Local Piedras Negras, Piedras Negras"
1295,"{""type"":""Point"",""coordinates"":[-103.730021808,19.236106174]}",Col.,6543,"INEGI, Estacionamiento Coordinación Estatal Colima, Colima"
1296,"{""type"":""Point"",""coordinates"":[-103.730393004,19.2351960300001]}",Col.,6538,"INEGI, Coordinación Estatal Colima, Colima"
1297,"{""type"":""Point"",""coordinates"":[-103.717696049,19.2571407180001]}",Col.,6688,"INEGI, Departamento de Promoción, Colima"
1298,"{""type"":""Point"",""coordinates"":[-103.730535771,19.236102605]}",Col.,6540,"INEGI, Almacén y Archivo de Concentración Colima, Colima"
1299,"{""type"":""Point"",""coordinates"":[-99.184876424,19.379702342]}",CDMX,6587,"INEGI, Oficinas Centrales Patriotismo Edificio Sede, Ciudad de México, Benito Juárez"
1300,"{""type"":""Point"",""coordinates"":[-99.148000125,19.432650908]}",CDMX,6632,"INEGI, Dirección Regional Centro, Ciudad de México, Cuauhtémoc"
1301,"{""type"":""Point"",""coordinates"":[-99.184933531,19.379566713]}",CDMX,6590,"INEGI, Biblioteca Patriotismo, Ciudad de México, Benito Juárez"
1302,"{""type"":""Point"",""coordinates"":[-99.170818436,19.4056687840001]}",CDMX,6592,"INEGI, Dirección Regional Centro Sur, Estado de México, Cuauhtémoc"
1303,"{""type"":""Point"",""coordinates"":[-99.1851084209999,19.379056319]}",CDMX,6586,"INEGI, Coordinación Estatal Sur, Ciudad de México, Benito Juárez"
1304,"{""type"":""Point"",""coordinates"":[-99.1480344459999,19.4324449800001]}",CDMX,6633,"INEGI, Coordinación Estatal Norte, Ciudad de México, Cuauhtémoc"
1305,"{""type"":""Point"",""coordinates"":[-99.132160175,19.432460802]}",CDMX,4445,"Palacio Nacional, Cuauhtémoc"
1306,"{""type"":""Point"",""coordinates"":[-99.18532831,19.374769757]}",CDMX,6600,"INEGI, Centro Asistencial Oficinas Centrales Patriotismo, Ciudad de México, Benito Juárez"
1307,"{""type"":""Point"",""coordinates"":[-99.184683687,19.3795024680001]}",CDMX,6591,"INEGI, Centro de Información, Ciudad de México, Benito Juárez"
1308,"{""type"":""Point"",""coordinates"":[-99.154149001,19.4905086100001]}",CDMX,6620,"INEGI, Almacén Dirección Regional Centro, Ciudad de México, Azcapotzalco"
1309,"{""type"":""Point"",""coordinates"":[-99.184490951,19.37967022]}",CDMX,6588,"INEGI, Estacionamiento Oficinas Centrales, Ciudad de México, Benito Juárez"
1310,"{""type"":""Point"",""coordinates"":[-99.138590676,19.4253155690001]}",CDMX,6637,"INEGI, Almacén. Regional Centro, Ciudad de México, Cuauhtémoc"
1311,"{""type"":""Point"",""coordinates"":[-99.097510824,19.3999810400001]}",CDMX,6607,"INEGI, Archivo General, Ciudad de México, Iztacalco"
1312,"{""type"":""Point"",""coordinates"":[-99.097517963,19.3998382720001]}",CDMX,6605,"INEGI, Almacén Oficinas Centrales Patriotismo, Ciudad de México, Iztacalco"
1313,"{""type"":""Point"",""coordinates"":[-99.147978284,19.4328162750001]}",CDMX,6625,"INEGI, Biblioteca Gilberto Loyo, Ciudad de México, Cuauhtémoc"
1314,"{""type"":""Point"",""coordinates"":[-103.524963138,25.536256295]}",Dgo.,5049,"Presidencia Municipal de Lerdo, Lerdo"
1315,"{""type"":""Point"",""coordinates"":[-104.60699846,24.06724166]}",Dgo.,6488,"INEGI, Dirección Regional Norte, Durango"
1316,"{""type"":""Point"",""coordinates"":[-103.495077249,25.5534370550001]}",Dgo.,4585,"INEGI, Oficina de Promoción, Gómez Palacio"
1317,"{""type"":""Point"",""coordinates"":[-104.600500565,24.0633059730001]}",Dgo.,6493,"INEGI, Coordinación Estatal, Durango"
1318,"{""type"":""Point"",""coordinates"":[-104.606347245,24.0671915930001]}",Dgo.,6704,"INEGI, Almacén, Durango"
1319,"{""type"":""Point"",""coordinates"":[-104.606202057,24.067318632]}",Dgo.,6705,"INEGI, Almacén, Durango"
1320,"{""type"":""Point"",""coordinates"":[-104.606595273,24.066931465]}",Dgo.,6703,"INEGI, Estacionamiento, Durango"
1321,"{""type"":""Point"",""coordinates"":[-101.686984874,21.1273487290001]}",Gto.,6532,"INEGI, Coordinación Estatal Guanajuato, León de los Aldama"
1322,"{""type"":""Point"",""coordinates"":[-100.815169705,20.5206369160001]}",Gto.,6533,"INEGI, Subdirección Operativa de Enlace Celaya, Celaya"
1323,"{""type"":""Point"",""coordinates"":[-101.6832275,21.1325874460001]}",Gto.,6571,"INEGI, Estacionamiento Constancia, León de los Aldama"
1324,"{""type"":""Point"",""coordinates"":[-101.686835741,21.1274548530001]}",Gto.,6534,"INEGI, Centro de Información, León de los Aldama"
1325,"{""type"":""Point"",""coordinates"":[-101.345721961,20.6757119690001]}",Gto.,6569,"INEGI, Oficina Local Irapuato, Irapuato"
1326,"{""type"":""Point"",""coordinates"":[-101.691262203,21.1380304420001]}",Gto.,6601,"INEGI, Almacén Bodega Paraísos, León de los Aldama"
1327,"{""type"":""Point"",""coordinates"":[-101.252539261,21.0153098070001]}",Gto.,6554,"INEGI, Oficina Local Guanajuato, Guanajuato"
1328,"{""type"":""Point"",""coordinates"":[-101.691474927,21.1380554260001]}",Gto.,6603,"INEGI, Archivo Bodega Paraísos, León de los Aldama"
1329,"{""type"":""Point"",""coordinates"":[-100.627362635,17.204574209]}",Gro.,13089,"Jurisdicción Sanitaria 05 Costa Grande, Técpan de Galeana"
1330,"{""type"":""Point"",""coordinates"":[-99.9062788909999,16.849245056]}",Gro.,6638,"INEGI, Coordinación Estatal Guerrero, Palacio Federal, Acapulco de Juárez"
1331,"{""type"":""Point"",""coordinates"":[-99.504707469,17.557123238]}",Gro.,6568,"INEGI, Coordinación Estatal Guerrero, Chilpancingo de los Bravo"
1332,"{""type"":""Point"",""coordinates"":[-99.5022150629999,17.542208142]}",Gro.,6563,"INEGI, Centro de Información Coordinación Estatal Guerrero, Chilpancingo de los Bravo"
1333,"{""type"":""Point"",""coordinates"":[-98.356918188,20.039202167]}",Hgo.,10803,"Presidencia Municipal de Santiago Tulantepec, Santiago Tulantepec de Lugo Guerrero"
1334,"{""type"":""Point"",""coordinates"":[-99.906197037,16.8492774170001]}",Gro.,6644,"INEGI, Centro de Información, Acapulco de Juárez"
1335,"{""type"":""Point"",""coordinates"":[-99.502153732,17.5422745880001]}",Gro.,6557,"INEGI, Coordinación Estatal Guerrero, Chilpancingo de los Bravo"
1336,"{""type"":""Point"",""coordinates"":[-99.493503796,17.530206557]}",Gro.,6560,"INEGI, Estacionamiento Coordinación Estatal Guerrero, Chilpancingo de los Bravo"
1337,"{""type"":""Point"",""coordinates"":[-98.169502753,19.35014891]}",Tlax.,11844,"Presidencia Municipal de Amaxac de Guerrero, Amaxac de Guerrero"
1338,"{""type"":""Point"",""coordinates"":[-99.5381288949999,17.2640169040001]}",Gro.,120112,"Rancho el Amate, Chilpancingo de los Bravo"
1339,"{""type"":""Point"",""coordinates"":[-99.508035865,17.5654091210001]}",Gro.,6636,"INEGI, Coordinación Estatal Guerrero, Edificio Geografía, Chilpancingo de los Bravo"
1340,"{""type"":""Point"",""coordinates"":[-99.8715095699999,16.859823309]}",Gro.,6645,"INEGI, Estacionamiento Coordinación Estatal Guerrero, Acapulco de Juárez"
1341,"{""type"":""Point"",""coordinates"":[-99.53921703,18.3454219590001]}",Gro.,6649,"INEGI, Índice de Precios, Iguala, Iguala de la Independencia"
1342,"{""type"":""Point"",""coordinates"":[-98.7380773199999,20.1148440860001]}",Hgo.,6666,"INEGI, Coordinación Estatal Hidalgo, Pachuca de Soto"
1343,"{""type"":""Point"",""coordinates"":[-98.638824562,20.5333778670001]}",Hgo.,10683,"Presidencia Municipal San Agustín Metzquititlán, San Agustín Metzquititlán"
1344,"{""type"":""Point"",""coordinates"":[-98.382138692,20.107465468]}",Hgo.,10727,"Presidencia Municipal de Tulancingo de Bravo, Tulancingo de Bravo"
1345,"{""type"":""Point"",""coordinates"":[-98.819250284,19.8798336200001]}",Hgo.,11192,"Presidencia Municipal Villa de Tezontepec, Villa de Tezontepec"
1346,"{""type"":""Point"",""coordinates"":[-98.348234602,21.017187779]}",Hgo.,10193,"Presidencia Municipal Atlapexco, Atlapexco"
1347,"{""type"":""Point"",""coordinates"":[-98.942355407,20.269387136]}",Hgo.,10857,"Presidencia Municipal Actopan, Actopan"
1348,"{""type"":""Point"",""coordinates"":[-98.766100706,20.1044464290001]}",Hgo.,6541,"INEGI, Estacionamiento Coordinación Estatal Hidalgo, Pachuca de Soto"
1349,"{""type"":""Point"",""coordinates"":[-98.382949711,20.951636256]}",Hgo.,10278,"Presidencia Municipal Yahualica, Yahualica"
1350,"{""type"":""Point"",""coordinates"":[-98.2868991239999,21.0314072890001]}",Hgo.,10192,"Presidencia Municipal de Huautla, Huautla"
1351,"{""type"":""Point"",""coordinates"":[-98.660250315,20.9894221110001]}",Hgo.,10281,"Presidencia Municipal Tlanchinol, Tlanchinol"
1352,"{""type"":""Point"",""coordinates"":[-98.356918188,20.039202167]}",Hgo.,10803,"Presidencia Municipal de Santiago Tulantepec, Santiago Tulantepec de Lugo Guerrero"
1353,"{""type"":""Point"",""coordinates"":[-98.507807369,20.9803276120001]}",Hgo.,10279,"Presidencia Municipal Huazalingo, Huazalingo"
1354,"{""type"":""Point"",""coordinates"":[-98.284496016,20.835453649]}",Hgo.,10215,"Presidencia Municipal Xochiatipan, Xochiatipan"
1355,"{""type"":""Point"",""coordinates"":[-98.717187559,20.841152546]}",Hgo.,10895,"Presidencia Municipal Lolotla, Lolotla"
1356,"{""type"":""Point"",""coordinates"":[-94.646937534,17.772632819]}",Ver.,12198,"Palacio Municipal de Hidalgotitlán, Hidalgotitlán"
1357,"{""type"":""Point"",""coordinates"":[-98.583469824,20.897079368]}",Hgo.,10282,"Presidencia Municipal Calnali, Calnali"
1358,"{""type"":""Point"",""coordinates"":[-98.730744481,20.78638592]}",Hgo.,10893,"Presidencia Municipal Molango de Escamilla, Molango de Escamilla"
1359,"{""type"":""Point"",""coordinates"":[-99.122129281,20.092516405]}",Hgo.,11103,"Presidencia Municipal Ajacuba, Ajacuba"
1360,"{""type"":""Point"",""coordinates"":[-98.679765529,20.776855015]}",Hgo.,10896,"Presidencia Municipal Xochicoatlán, Xochicoatlán"
1361,"{""type"":""Point"",""coordinates"":[-98.309847344,20.03508472]}",Hgo.,10805,"Palacio Municipal de Cuautepec de Hinojosa, Cuautepec de Hinojosa"
1362,"{""type"":""Point"",""coordinates"":[-98.200774772,19.224658979]}",Tlax.,10938,"Presidencia Municipal de Acuamanala de Miguel Hidalgo, Acuamanala de Miguel Hidalgo"
1363,"{""type"":""Point"",""coordinates"":[-98.538267332,21.133147238]}",Hgo.,11043,"Presidencia Municipal Jaltocán, Jaltocán"
1364,"{""type"":""Point"",""coordinates"":[-99.349553186,20.410072255]}",Hgo.,11094,"Presidencia Municipal de Alfajayucan, Alfajayucan"
1365,"{""type"":""Point"",""coordinates"":[-98.809054045,20.746690288]}",Hgo.,10886,"Presidencia Municipal Eloxochitlán, Eloxochitlán"
1366,"{""type"":""Point"",""coordinates"":[-98.921685533,19.956588148]}",Hgo.,11160,"Presidencia Municipal Tolcayuca, Tolcayuca"
1367,"{""type"":""Point"",""coordinates"":[-98.73129059,20.2155057840001]}",Hgo.,10704,"Presidencia Municipal Mineral del Chico, Mineral del Chico"
1368,"{""type"":""Point"",""coordinates"":[-99.156218627,20.1026540400001]}",Hgo.,11106,"Presidencia Municipal Tetepango, Tetepango"
1369,"{""type"":""Point"",""coordinates"":[-98.801051735,20.0891132940001]}",Hgo.,6545,"INEGI, Almacén Coordinación Estatal Hidalgo, Pachuca de Soto"
1370,"{""type"":""Point"",""coordinates"":[-98.6536323179999,20.645231891]}",Hgo.,10680,"Presidencia Municipal Zacualtipán, Zacualtipán de Ángeles"
1371,"{""type"":""Point"",""coordinates"":[-98.744038893,20.123461971]}",Hgo.,6558,"INEGI, Archivo General Coordinación Estatal Hidalgo, Pachuca de Soto"
1372,"{""type"":""Point"",""coordinates"":[-103.348853358,20.6661774940001]}",Jal.,6668,"INEGI, Coordinación Estatal Jalisco, Guadalajara"
1373,"{""type"":""Point"",""coordinates"":[-103.360837751,20.6498077300001]}",Jal.,6670,"INEGI, Archivo de Concentración y Almacén General, Guadalajara"
1374,"{""type"":""Point"",""coordinates"":[-103.34890987,20.666007957]}",Jal.,6667,"INEGI, Dirección Regional Occidente, Guadalajara"
1375,"{""type"":""Point"",""coordinates"":[-103.348966383,20.665814626]}",Jal.,6669,"INEGI, Centro de Información, Guadalajara"
1376,"{""type"":""Point"",""coordinates"":[-102.689209569,21.1035377530001]}",Jal.,148950,"La Laguna de Gobierno, Cañadas de Obregón"
1377,"{""type"":""Point"",""coordinates"":[-103.361251777,20.6498505600001]}",Jal.,6671,"INEGI, Estacionamiento Estatal, Guadalajara"
1378,"{""type"":""Point"",""coordinates"":[-99.664474779,19.2876458540001]}",Mex.,6520,"INEGI, Coordinación Estatal México Poniente, Toluca"
1379,"{""type"":""Point"",""coordinates"":[-99.643283343,19.293483005]}",Mex.,6521,"INEGI, Dirección Regional Centro Sur, Toluca"
1380,"{""type"":""Point"",""coordinates"":[-99.184876424,19.379702342]}",CDMX,6587,"INEGI, Oficinas Centrales Patriotismo Edificio Sede, Ciudad de México, Benito Juárez"
1381,"{""type"":""Point"",""coordinates"":[-99.148000125,19.432650908]}",CDMX,6632,"INEGI, Dirección Regional Centro, Ciudad de México, Cuauhtémoc"
1382,"{""type"":""Point"",""coordinates"":[-99.184933531,19.379566713]}",CDMX,6590,"INEGI, Biblioteca Patriotismo, Ciudad de México, Benito Juárez"
1383,"{""type"":""Point"",""coordinates"":[-99.170818436,19.4056687840001]}",CDMX,6592,"INEGI, Dirección Regional Centro Sur, Estado de México, Cuauhtémoc"
1384,"{""type"":""Point"",""coordinates"":[-99.1851084209999,19.379056319]}",CDMX,6586,"INEGI, Coordinación Estatal Sur, Ciudad de México, Benito Juárez"
1385,"{""type"":""Point"",""coordinates"":[-99.1480344459999,19.4324449800001]}",CDMX,6633,"INEGI, Coordinación Estatal Norte, Ciudad de México, Cuauhtémoc"
1386,"{""type"":""Point"",""coordinates"":[-99.132160175,19.432460802]}",CDMX,4445,"Palacio Nacional, Cuauhtémoc"
1387,"{""type"":""Point"",""coordinates"":[-99.18532831,19.374769757]}",CDMX,6600,"INEGI, Centro Asistencial Oficinas Centrales Patriotismo, Ciudad de México, Benito Juárez"
1388,"{""type"":""Point"",""coordinates"":[-99.184683687,19.3795024680001]}",CDMX,6591,"INEGI, Centro de Información, Ciudad de México, Benito Juárez"
1389,"{""type"":""Point"",""coordinates"":[-99.154149001,19.4905086100001]}",CDMX,6620,"INEGI, Almacén Dirección Regional Centro, Ciudad de México, Azcapotzalco"
1390,"{""type"":""Point"",""coordinates"":[-99.184490951,19.37967022]}",CDMX,6588,"INEGI, Estacionamiento Oficinas Centrales, Ciudad de México, Benito Juárez"
1391,"{""type"":""Point"",""coordinates"":[-99.637002756,19.305257292]}",Mex.,6653,"INEGI, Almacén Regional Centro Sur, Toluca"
1392,"{""type"":""Point"",""coordinates"":[-99.138590676,19.4253155690001]}",CDMX,6637,"INEGI, Almacén. Regional Centro, Ciudad de México, Cuauhtémoc"
1393,"{""type"":""Point"",""coordinates"":[-99.097510824,19.3999810400001]}",CDMX,6607,"INEGI, Archivo General, Ciudad de México, Iztacalco"
1394,"{""type"":""Point"",""coordinates"":[-99.543309425,19.952317539]}",Mex.,8527,"Escuela Normal de Jilotepec y Escuelas Anexas: Preescolar, Primaria y Preparatoria, Jilotepec"
1395,"{""type"":""Point"",""coordinates"":[-99.644166325,19.2932745140001]}",Mex.,6524,"INEGI, Estacionamiento, Dirección Regional Centro Sur, Toluca"
1396,"{""type"":""Point"",""coordinates"":[-99.775257589,18.7189784460001]}",Mex.,5928,"Presidencia Municipal de Zacualpan, Zacualpan"
1397,"{""type"":""Point"",""coordinates"":[-99.097517963,19.3998382720001]}",CDMX,6605,"INEGI, Almacén Oficinas Centrales Patriotismo, Ciudad de México, Iztacalco"
